#https://www.iec.cat/llengua/documents/ORTOGRAFIA-Modificacions%20entrades%20DIEC2.pdf
MAGNETOSTRATIGRAFIA	MAGNETOESTRATIGRAFIA
METASTABLE	METAESTABLE
MICASQUIST	MICAESQUIST
MONOSTABLE	MONOESTABLE
NEUROSQUELET	NEUROESQUELET
NIMBOSTRAT	NIMBOESTRAT
NIMBOSTRATUS	NIMBOESTRATUS
SISMOSTRATIGRAFIA	SISMOESTRATIGRAFIA
TALCOSQUIST	TALCOESQUIST
TERMOSTABLE	TERMOESTABLE
#1.3.1.	ALTRES CANVIS DERIVATS DE L’APLICACIÓ DEL NOU CRITERI SOBRE LA GRAFIA DE MOTS COMPOSTOS I PREFIXATS	AMB	EL SEGON FORMANT COMENÇAT PER S SEGUIDA	DE CONSONANT
ACROMIOSCAPULAR	ACROMIOESCAPULAR
BASISFENOIDE	BASIESFENOIDE
BIOSTÀTICA	BIOESTÀTICA
CEREBROSPINAL	CEREBROESPINAL
CLIDOSTERNAL	CLIDOESTERNAL
INOSCLEROSI	INOESCLEROSI
TEMPOROSFENOÏDAL	TEMPOROESFENOIDAL
#1.4. SUPRESSIÓ DE L’ACCENT DIACRÍTIC
ADÉU	ADEU
ADÉU-SIAU	ADEU-SIAU
ALMÓN	ALMON
BESNÉT	BESNET
BESNÉTA	BESNETA
BÓTA	BOTA
CÓC	COC
CÓM	COM
A CONTRAPÈL	A CONTRAPEL
CÓP	COP
CÓS	COS
A L'EMPÈL	A L'EMPEL
ENTRESÒL	ENTRESOL
ESCORXA-RÒSSES	ESCORXA-ROSSES
A GATAMÈUS	A GATAMEUS
JÓC	JOC
JÓCA	JOCA
MAREDEDÉU	MAREDEDEU
MÈU	MEU
MÒLTA	MOLTA
MÓRA	MORA
NÉT	NET
NÉTA	NETA
NÓS	NOS
NÒS	NOS
ÓS	OS
ÓSSA	OSSA
PALEOSÒL	PALEOSOL
PÓRCA	PORCA
PREGADÉU	PREGADEU
QUADRINÉT	QUADRINET
QUADRINÉTA	QUADRINETA
REBESNÉT	REBESNET
REBESNÉTA	REBESNETA
REDÉU	REDEU
REGOSÒL	REGOSOL
REMÒLTA	REMOLTA
RENÉT	RENET
RENÉTA	RENETA
REPÈL	REPEL
RÉS	RES
RESSÒL	RESSOL
RODAMÓN	RODAMON
RÒSSA	ROSSA
SÉC	SEC
SÈGLE	SEGLE
SEMIDÉU	SEMIDEU
SÈU	SEU
SUBSÒL	SUBSOL
TÒT	TOT
VÉNDA	VENDA
VERTISÒL	VERTISOL
#1.4.1. ALTRES CANVIS DERIVATS DE L’APLICACIÓ DEL NOU CRITERI SOBRE L’ACCENT DIACRÍTIC	
MOL·LISÒL	MOL·LISOL
#1.5. SUPRESSIÓ DE LA DIÈRESI EN DERIVATS CULTES ACABATS EN -AL
ADENOÏDAL	ADENOIDAL
AL·LANTOÏDAL	AL·LANTOIDAL
ANTIHEMORROÏDAL	ANTIHEMORROIDAL
ARACNOÏDAL	ARACNOIDAL
ARITENOÏDAL	ARITENOIDAL
CICLOÏDAL	CICLOIDAL
CISSOÏDAL	CISSOIDAL
COL·LOÏDAL	COL·LOIDAL
CONCOÏDAL	CONCOIDAL
CONOÏDAL	CONOIDAL
CORACOÏDAL	CORACOIDAL	
COROÏDAL	COROIDAL
COTILOÏDAL	COTILOIDAL
CUBOÏDAL	CUBOIDAL
DELTOÏDAL	DELTOIDAL
DISCOÏDAL	DISCOIDAL
EL·LIPSOÏDAL	EL·LIPSOIDAL
EPICICLOÏDAL	EPICICLOIDAL
ESCAFOÏDAL	ESCAFOIDAL
ESFENOÏDAL	ESFENOIDAL
ESFEROÏDAL	ESFEROIDAL
ESTEROÏDAL	ESTEROIDAL
ETMOÏDAL	ETMOIDAL
FLUÏDAL	FLUIDAL
GLENOÏDAL	GLENOIDAL
HELICOÏDAL	HELICOIDAL
HEMISFEROÏDAL	HEMISFEROIDAL
HEMORROÏDAL	HEMORROIDAL
HIOÏDAL	HIOIDAL
LAÏCAL	LAICAL
MASTOÏDAL	MASTOIDAL
OVOÏDAL	OVOIDAL
PARABOLOÏDAL	PARABOLOIDAL
PARATIROÏDAL	PARATIROIDAL
ROMBOÏDAL	ROMBOIDAL
SIGMOÏDAL	SIGMOIDAL
SINUSOÏDAL	SINUSOIDAL
TIFOÏDAL	TIFOIDAL
TIROÏDAL	TIROIDAL
TOROÏDAL	TOROIDAL
TRAPEZOÏDAL	TRAPEZOIDAL
#1.6. CANVIS ORTOGRÀFICS DIVERSOS EN EXPRESSIONS LLATINES I MANLLEUS	
AGA KHAN	AGAKAN
ÀLTER EGO	ALTER EGO
DELÍRIUM TRÈMENS	DELIRIUM TREMENS
DÒNGOLA	DÓNGOLA
HANDICAP	HÀNDICAP
HITTITA	HITITA
JIDDISCH	ÍDIX
KHAN	KAN
KYRIELEISON	KIRIELEISON
MAHARAJA	MAHARAJÀ
MAHARANI	MAHARANÍ
PATERFAMILIAS	PATER FAMILIAS
#RAJA	RAJÀ	NOTA: AQUEST CANVI NO ES POT SENSE CONTEXT
RANI	RANÍ
VÍKING	VIKING
ZIGGURAT	ZIGURAT
#2.	MODIFICACIONS EN LA INFORMACIÓ MORFOLÒGICA DE LES ENTRADES	
AGUO	AGÚO
AGÜES	AGÚES
VÉS	VES
DESFÉU	DESFEU
SÓC	SOC
SÓ	SO
FÓRA	FORA
FÉU	FEU
MÒLT	MOLT
VÉNS	VENS
VÉNEN	VENEN
VÉU	VEU
#CONJUGACIÓ DELS VERBS
DÓNA	DONA
COREGNA	CORREGNA
COREGNÀ	CORREGNÀ
COREGNADA	CORREGNADA
COREGNADES	CORREGNADES
COREGNANT	CORREGNANT
COREGNARÀ	CORREGNARÀ
COREGNARAN	CORREGNARAN
COREGNARÀS	CORREGNARÀS
COREGNAR	CORREGNAR
COREGNARÉ	CORREGNARÉ
COREGNAREM	CORREGNAREM
COREGNÀREM	CORREGNÀREM
COREGNAREN	CORREGNAREN
COREGNARES	CORREGNARES
COREGNAREU	CORREGNAREU
COREGNÀREU	CORREGNÀREU
COREGNARIA	CORREGNARIA
COREGNARÍEM	CORREGNARÍEM
COREGNARIEN	CORREGNARIEN
COREGNARIES	CORREGNARIES
COREGNARÍEU	CORREGNARÍEU
COREGNAT	CORREGNAT
COREGNATS	CORREGNATS
COREGNAVA	CORREGNAVA
COREGNÀVEM	CORREGNÀVEM
COREGNAVEN	CORREGNAVEN
COREGNAVES	CORREGNAVES
COREGNÀVEU	CORREGNÀVEU
COREGNEM	CORREGNEM
COREGNEN	CORREGNEN
COREGNES	CORREGNES
COREGNÉS	CORREGNÉS
COREGNÉSSEM	CORREGNÉSSEM
COREGNESSEN	CORREGNESSEN
COREGNESSES	CORREGNESSES
COREGNÉSSEU	CORREGNÉSSEU
COREGNÉSSIM	CORREGNÉSSIM
COREGNESSIN	CORREGNESSIN
COREGNESSIS	CORREGNESSIS
COREGNÉSSIU	CORREGNÉSSIU
COREGNEU	CORREGNEU
COREGNI	CORREGNI
COREGNÍ	CORREGNÍ
COREGNIN	CORREGNIN
COREGNIS	CORREGNIS
COREGNO	CORREGNO
ERADICADA	ERRADICADA
ERADICADES	ERRADICADES
ERADICA	ERRADICA
ERADICÀ	ERRADICÀ
ERADICANT	ERRADICANT
ERADICARÀ	ERRADICARÀ
ERADICARAN	ERRADICARAN
ERADICARÀS	ERRADICARÀS
ERADICARÉ	ERRADICARÉ
ERADICAREM	ERRADICAREM
ERADICÀREM	ERRADICÀREM
ERADICAREN	ERRADICAREN
ERADICAR	ERRADICAR
ERADICARES	ERRADICARES
ERADICAREU	ERRADICAREU
ERADICÀREU	ERRADICÀREU
ERADICARIA	ERRADICARIA
ERADICARÍEM	ERRADICARÍEM
ERADICARIEN	ERRADICARIEN
ERADICARIES	ERRADICARIES
ERADICARÍEU	ERRADICARÍEU
ERADICAT	ERRADICAT
ERADICATS	ERRADICATS
ERADICAVA	ERRADICAVA
ERADICÀVEM	ERRADICÀVEM
ERADICAVEN	ERRADICAVEN
ERADICAVES	ERRADICAVES
ERADICÀVEU	ERRADICÀVEU
ERADICO	ERRADICO
ERADIQUEM	ERRADIQUEM
ERADIQUEN	ERRADIQUEN
ERADIQUES	ERRADIQUES
ERADIQUÉS	ERRADIQUÉS
ERADIQUÉSSEM	ERRADIQUÉSSEM
ERADIQUESSEN	ERRADIQUESSEN
ERADIQUESSES	ERRADIQUESSES
ERADIQUÉSSEU	ERRADIQUÉSSEU
ERADIQUÉSSIM	ERRADIQUÉSSIM
ERADIQUESSIN	ERRADIQUESSIN
ERADIQUESSIS	ERRADIQUESSIS
ERADIQUÉSSIU	ERRADIQUÉSSIU
ERADIQUEU	ERRADIQUEU
ERADIQUI	ERRADIQUI
ERADIQUÍ	ERRADIQUÍ
ERADIQUIN	ERRADIQUIN
ERADIQUIS	ERRADIQUIS
MICORIZADA	MICORRIZADA
MICORIZADES	MICORRIZADES
MICORIZA	MICORRIZA
MICORIZÀ	MICORRIZÀ
MICORIZANT	MICORRIZANT
MICORIZARÀ	MICORRIZARÀ
MICORIZARAN	MICORRIZARAN
MICORIZARÀS	MICORRIZARÀS
MICORIZARÉ	MICORRIZARÉ
MICORIZAREM	MICORRIZAREM
MICORIZÀREM	MICORRIZÀREM
MICORIZAREN	MICORRIZAREN
MICORIZARES	MICORRIZARES
MICORIZAREU	MICORRIZAREU
MICORIZÀREU	MICORRIZÀREU
MICORIZARIA	MICORRIZARIA
MICORIZARÍEM	MICORRIZARÍEM
MICORIZARIEN	MICORRIZARIEN
MICORIZARIES	MICORRIZARIES
MICORIZARÍEU	MICORRIZARÍEU
MICORIZAR	MICORRIZAR
MICORIZAT	MICORRIZAT
MICORIZATS	MICORRIZATS
MICORIZAVA	MICORRIZAVA
MICORIZÀVEM	MICORRIZÀVEM
MICORIZAVEN	MICORRIZAVEN
MICORIZAVES	MICORRIZAVES
MICORIZÀVEU	MICORRIZÀVEU
MICORIZEM	MICORRIZEM
MICORIZEN	MICORRIZEN
MICORIZES	MICORRIZES
MICORIZÉS	MICORRIZÉS
MICORIZÉSSEM	MICORRIZÉSSEM
MICORIZESSEN	MICORRIZESSEN
MICORIZESSES	MICORRIZESSES
MICORIZÉSSEU	MICORRIZÉSSEU
MICORIZÉSSIM	MICORRIZÉSSIM
MICORIZESSIN	MICORRIZESSIN
MICORIZESSIS	MICORRIZESSIS
MICORIZÉSSIU	MICORRIZÉSSIU
MICORIZEU	MICORRIZEU
MICORIZI	MICORRIZI
MICORIZÍ	MICORRIZÍ
MICORIZIN	MICORRIZIN
MICORIZIS	MICORRIZIS
MICORIZO	MICORRIZO
#ADDED BY JAUMEORTOLA
#PARAULES QUE S'ESCRIUEN SENSE ACCENT DIACRÍTIC SEMPRE SEGONS L'IEC
ADÉUS	ADEUS
ARENOSÒL	ARENOSOL
ARENOSÒLS	ARENOSOLS
BENVÉU	BENVEU
BESNÉTES	BESNETES
BESNÉTS	BESNETS
BÓTES	BOTES
CÓCS	COCS
CÓMS	COMS
CONTRAFÉU	CONTRAFEU
CONTRAPÈL	CONTRAPEL
CÓPS	COPS
CÓSSOS	COSSOS
COTOMPÈL	COTOMPEL
COTOMPÈLS	COTOMPELS
DÓNES	DONES
EMPÈL	EMPEL
ENTRESÒLS	ENTRESOLS
ENTREVÉU	ENTREVEU
ESTRAFÉU	ESTRAFEU
INFRAMÓN	INFRAMON
JÓCS	JOCS
LIQÜEFÉU	LIQÜEFEU
LITOSÒL	LITOSOL
LITOSÒLS	LITOSOLS
MALVÉU	MALVEU
MAREDEDÉUS	MAREDEDEUS
MATAMÓN	MATAMON
MÈUS	MEUS
MOL·LISÒLS	MOL·LISOLS
MÒLTES	MOLTES
MÒLTS	MOLTS
MÓRES	MORES
NÉTES	NETES
NÉTS	NETS
ÓSSES	OSSES
ÓSSOS	OSSOS
PALEOSÒLS	PALEOSOLS
PERFÉU	PERFEU
PERGELISÒL	PERGELISOL
PERGELISÒLS	PERGELISOLS
PÓRQUES	PORQUES
PREGADÉUS	PREGADEUS
PREVÉU	PREVEU
QUADRINÉTES	QUADRINETES
QUADRINÉTS	QUADRINETS
RAREFÉU	RAREFEU
REBESNÉTES	REBESNETES
REBESNÉTS	REBESNETS
REFÉU	REFEU
REGOSÒLS	REGOSOLS
REMÒLTES	REMOLTES
REMÒLT	REMOLT
REMÒLTS	REMOLTS
RENÉTES	RENETES
RENÉTS	RENETS
REPÈLS	REPELS
RESSÒLS	RESSOLS
REVÉNC	REVENC
REVÉNEN	REVENEN
REVÉNGUIN	REVENGUIN
REVÉNGUI	REVENGUI
REVÉNGUIS	REVENGUIS
REVÉNS	REVENS
REVÉU	REVEU
RÒSSES	ROSSES
SATISFÉU	SATISFEU
SÉCS	SECS
SEMIDÉUS	SEMIDEUS
SÈUS	SEUS
SOBRESÒL	SOBRESOL
SOBRESÒLS	SOBRESOLS
SUBMÓN	SUBMON
SUBSÒLS	SUBSOLS
TÒS	TOS
TÒTS	TOTS
VÉNC	VENC
VÉNDES	VENDES
VÉNGUIN	VENGUIN
VÉNGUIS	VENGUIS
VÉNGUI	VENGUI
VERTISÒLS	VERTISOLS
VICEDÉUS	VICEDEUS
VICEDÉU	VICEDEU
